Latitude	Longitude	Elevation (metres)	Distance (KMs)	Gradient
-28.3771	29.38122	1670	266.35	4
-28.37706	29.3811	1671	266.363	6
-28.37702	29.38102	1672	266.372	7
-28.37697	29.38089	1672	266.386	4
-28.37689	29.38073	1674	266.404	5
-28.37669	29.38037	1675	266.446	3
-28.37657	29.38019	1676	266.468	3
-28.37642	29.37999	1676	266.493	3
-28.37631	29.37987	1677	266.51	2
-28.3763	29.37986	1677	266.512	3
-28.37618	29.37973	1677	266.53	3
-28.37579	29.37934	1679	266.588	4
-28.375425	29.378985	1681	266.642	6
-28.37506	29.37863	1684	266.695	2
-28.37444	29.37803	1686	266.786	1
-28.37378	29.37738	1687	266.883	1
-28.37359	29.3772	1687	266.911	-1
-28.37334	29.3769	1686	266.951	-1
-28.37317	29.37665	1686	266.982	3
-28.37316	29.37664	1686	266.983	5
-28.37301	29.37639	1688	267.013	6
-28.3729	29.37618	1689	267.037	6
-28.37285	29.37608	1690	267.048	7
-28.37278	29.37594	1691	267.064	8
-28.37272	29.37578	1693	267.081	7
-28.37265	29.3756	1694	267.1	5
-28.37254	29.37522	1696	267.14	4
-28.37238	29.37472	1698	267.192	2
-28.37209	29.37381	1700	267.286	3
-28.37195	29.37336	1702	267.333	-3
-28.37174	29.3727	1700	267.402	-2
-28.37169	29.37253	1700	267.419	-1
-28.37169	29.37252	1700	267.42	-1
-28.3714	29.37164	1699	267.513	-1
-28.371162	29.370897	1698	267.59	3
-28.370925	29.370155	1700	267.667	1
-28.370688	29.369412	1701	267.745	-3
-28.37045	29.36867	1699	267.822	0
-28.370265	29.368075	1699	267.884	-2
-28.37008	29.36748	1698	267.946	-3
-28.36984	29.36675	1696	268.022	-4
-28.369585	29.36594	1693	268.106	-6
-28.36933	29.36513	1688	268.191	-3
-28.36905	29.36425	1685	268.282	-4
-28.368805	29.363495	1682	268.361	-6
-28.36856	29.36274	1677	268.44	-6
-28.36856	29.36272	1677	268.442	-6
-28.36832	29.36195	1672	268.522	-6
-28.36826	29.36175	1671	268.543	-2
-28.36819	29.36156	1670	268.563	0
-28.36798	29.36088	1670	268.633	6
-28.36777	29.3602	1674	268.704	6
-28.36755	29.359535	1678	268.773	3
-28.36733	29.35887	1680	268.843	4
-28.36715	29.35837	1682	268.896	3
-28.36702	29.35795	1683	268.94	2
-28.36695	29.35773	1683	268.962	0
-28.36688	29.3575	1684	268.986	0
-28.36679	29.35721	1683	269.016	-4
-28.36668	29.35674	1681	269.064	-3
-28.3666	29.35636	1680	269.102	-4
-28.36657	29.35618	1679	269.12	-3
-28.36651	29.35573	1678	269.165	-2
-28.36648	29.35527	1677	269.21	-4
-28.36646	29.35452	1674	269.284	-7
-28.36646	29.35379	1669	269.355	1
-28.36647	29.35297	1670	269.435	6
-28.36648	29.35215	1675	269.516	6
-28.36648	29.35195	1676	269.535	4
-28.366487	29.351227	1679	269.606	7
-28.366493	29.350503	1684	269.677	7
-28.3665	29.34978	1689	269.748	9
-28.3665	29.34908	1695	269.816	7
-28.36651	29.34868	1697	269.856	2
-28.36651	29.34786	1699	269.936	2
-28.36651	29.34765	1699	269.957	2
-28.36651	29.34663	1701	270.056	2
-28.36651	29.3466	1701	270.059	-2
-28.36651	29.346075	1700	270.111	0
-28.36651	29.34555	1700	270.162	0
-28.36651	29.34541	1700	270.176	0
-28.36651	29.34479	1700	270.237	0
-28.36651	29.34465	1700	270.25	0
-28.36651	29.34397	1700	270.317	-1
-28.36651	29.34312	1699	270.4	-2
-28.3665	29.34262	1698	270.449	-1
-28.36652	29.34225	1698	270.486	1
-28.36655	29.34191	1699	270.519	0
-28.36662	29.3415	1698	270.56	-3
-28.3667	29.34112	1697	270.598	-4
-28.36676	29.34094	1696	270.617	-2
-28.36679	29.34082	1696	270.629	0
-28.36689	29.34055	1696	270.658	0
-28.36698	29.34034	1696	270.681	0
-28.36708	29.34014	1696	270.703	0
-28.3672	29.33989	1696	270.731	-2
-28.36732	29.33969	1695	270.755	-3
-28.36745	29.33952	1695	270.777	-2
-28.36756	29.33936	1694	270.797	-4
-28.36761	29.33929	1694	270.806	-4
-28.36788	29.33896	1692	270.85	-6
-28.36832	29.33857	1688	270.912	-5
-28.3688	29.33819	1685	270.977	-5
-28.36895	29.33807	1684	270.998	-4
-28.36909	29.33796	1683	271.017	-4
-28.3697	29.337515	1680	271.097	-2
-28.37031	29.33707	1678	271.178	-4
-28.37046	29.33696	1676	271.198	-4
-28.37102	29.33655	1673	271.272	-3
-28.37112	29.33647	1673	271.286	0
-28.37152	29.33617	1673	271.339	0
-28.37192	29.33587	1673	271.392	0
-28.37207	29.33576	1673	271.412	-1
-28.37243	29.33549	1672	271.46	-1
-28.37297	29.33508	1671	271.532	-2
-28.37341	29.33474	1670	271.592	0
-28.37364	29.33456	1671	271.623	3
-28.37386	29.33439	1672	271.652	3
-28.37388	29.33438	1672	271.655	6
-28.37408	29.33421	1673	271.683	6
-28.37436	29.33396	1676	271.722	8
-28.37456	29.33373	1679	271.754	8
-28.37468	29.33358	1680	271.774	7
-28.37481	29.33344	1682	271.794	7
-28.37493	29.33327	1683	271.815	7
-28.37503	29.33313	1684	271.833	5
-28.37504	29.33313	1684	271.834	5
-28.37514	29.33297	1685	271.853	5
-28.37518	29.33291	1685	271.86	4
-28.37532	29.33262	1687	271.893	5
-28.37544	29.33236	1688	271.922	5
-28.37555	29.33211	1690	271.949	8
-28.37564	29.33187	1692	271.974	7
-28.37577	29.33144	1695	272.019	6
-28.37584	29.3311	1697	272.053	7
-28.37587	29.3309	1699	272.073	7
-28.37589	29.33079	1699	272.084	6
-28.3759	29.33069	1700	272.094	6
-28.37593	29.33039	1702	272.124	6
-28.37594	29.32996	1704	272.166	3
-28.37593	29.32964	1704	272.197	0
-28.3759	29.32935	1704	272.226	2
-28.37587	29.32906	1705	272.254	3
-28.37586	29.32903	1705	272.257	4
-28.37578	29.32865	1706	272.296	4
-28.37569	29.32829	1708	272.332	3
-28.37545	29.3277	1710	272.396	5
-28.37521	29.32711	1713	272.46	4
-28.37515	29.32698	1713	272.474	1
-28.37507	29.32679	1715	272.495	-1
-28.37479	29.32611	1714	272.568	-3
-28.37476	29.32606	1713	272.574	-6
-28.37469	29.32587	1712	272.594	-5
-28.37454	29.32553	1710	272.632	-5
-28.37431	29.32495	1707	272.694	-5
-28.37431	29.32494	1707	272.695	-5
-28.37422	29.32476	1706	272.715	-5
-28.37414	29.32458	1705	272.735	-5
-28.37412	29.32453	1705	272.74	-6
-28.373855	29.32388	1701	272.81	-4
-28.37359	29.32323	1698	272.881	0
-28.373385	29.322725	1698	272.935	-4
-28.37318	29.32222	1696	272.99	-5
-28.37308	29.32199	1694	273.015	-8
-28.37293	29.32162	1691	273.055	-7
-28.37285	29.32143	1690	273.075	-7
-28.37277	29.32125	1688	273.095	-6
-28.37275	29.3212	1688	273.1	-6
-28.37255	29.320715	1685	273.153	-4
-28.37235	29.32023	1683	273.205	-4
-28.3722	29.31987	1681	273.244	-5
-28.37204	29.31949	1679	273.286	-5
-28.37196	29.31931	1678	273.305	-4
-28.37165	29.31856	1675	273.386	-3
-28.3713	29.31773	1672	273.477	-3
-28.37117	29.31743	1671	273.509	-2
-28.37094	29.317	1670	273.559	-3
-28.3708	29.31677	1669	273.586	-5
-28.37071	29.31663	1668	273.603	-5
-28.37049	29.31632	1666	273.642	-5
-28.37014	29.31587	1663	273.701	-6
-28.36987	29.31553	1660	273.746	-7
-28.36962	29.31519	1657	273.789	-6
-28.36948	29.315	1656	273.813	-6
-28.36934	29.31481	1654	273.838	-7
-28.36907	29.31443	1651	273.885	-7
-28.36903	29.31437	1650	273.893	-3
-28.36897	29.31426	1650	273.906	-2
-28.36877	29.31392	1649	273.946	-2
-28.36852	29.31349	1648	273.996	-1
-28.3684	29.31322	1648	274.026	0
-28.36831	29.31304	1648	274.046	0
-28.36824	29.31288	1648	274.063	0
-28.36823	29.31286	1648	274.066	0
-28.36805	29.3124	1648	274.115	0
-28.36789	29.31191	1648	274.166	0
-28.36788	29.31189	1648	274.168	1
-28.36782	29.31172	1649	274.186	4
-28.36777	29.31155	1649	274.204	4
-28.36776	29.31153	1649	274.206	5
-28.36762	29.31094	1652	274.266	6
-28.36761	29.31091	1653	274.269	11
-28.36752	29.31052	1657	274.309	11
-28.36742	29.30989	1664	274.371	9
-28.36737	29.30954	1666	274.406	7
-28.36731	29.30908	1670	274.452	8
-28.36729	29.30893	1671	274.467	7
-28.36726	29.30873	1672	274.486	6
-28.36723	29.30853	1674	274.506	7
-28.36719	29.30825	1675	274.534	3
-28.36718	29.30812	1676	274.547	3
-28.3671	29.30763	1677	274.596	2
-28.36705	29.3072	1678	274.638	3
-28.36699	29.30673	1680	274.685	-2
-28.36692	29.30616	1679	274.741	-2
-28.36686	29.30576	1678	274.781	-2
-28.36674	29.30491	1676	274.865	1
-28.36663	29.30408	1677	274.947	2
-28.36661	29.30394	1678	274.961	9
-28.36656	29.30364	1681	274.991	10
-28.36654	29.30354	1682	275.001	4
-28.36649	29.30325	1685	275.03	3
-28.36643	29.30293	1684	275.062	-2
-28.36636	29.30263	1684	275.093	2
-28.36633	29.30255	1684	275.101	3
-28.36628	29.30235	1685	275.122	6
-28.36625	29.30227	1686	275.13	6
-28.36609	29.30187	1688	275.173	5
-28.36588	29.30148	1690	275.218	4
-28.36562	29.30111	1692	275.264	5
-28.36552	29.30098	1693	275.281	4
-28.36533	29.30074	1694	275.313	4
-28.36507	29.30043	1696	275.355	7
-28.36477	29.30009	1700	275.402	7
-28.36464	29.29995	1701	275.422	6
-28.36438	29.29961	1704	275.466	7
-28.3643	29.29948	1705	275.481	5
-28.36422	29.29936	1706	275.496	3
-28.36406	29.29911	1707	275.527	2
-28.3639	29.29884	1707	275.558	-1
-28.36388	29.29881	1707	275.562	0
-28.3637	29.29847	1706	275.601	0
-28.36356	29.29821	1707	275.631	3
-28.36343	29.29792	1708	275.663	3
-28.36328	29.29756	1709	275.702	2
-28.36327	29.29754	1709	275.704	2
-28.36321	29.29737	1709	275.722	1
-28.3631	29.29708	1710	275.753	0
-28.36293	29.29651	1710	275.812	0
-28.3629	29.29641	1710	275.822	0
-28.36274	29.29578	1710	275.886	-2
-28.36262	29.29523	1709	275.942	-1
-28.36258	29.29503	1709	275.962	-2
-28.36249	29.29463	1708	276.002	-3
-28.36243	29.29435	1707	276.031	0
-28.362305	29.293785	1707	276.088	-2
-28.36218	29.29322	1706	276.145	-2
-28.36216	29.29314	1706	276.153	-5
-28.36194	29.29229	1702	276.24	-2
-28.36164	29.29145	1700	276.329	-4
-28.36135	29.29082	1697	276.398	-5
-28.36132	29.29073	1696	276.408	-4
-28.36115	29.29038	1694	276.447	-2
-28.36092	29.28992	1693	276.499	-3
-28.36088	29.28984	1692	276.508	-4
-28.36078	29.28967	1692	276.528	-3
-28.36057	29.28931	1690	276.57	-4
-28.36036	29.28901	1689	276.607	-2
-28.3601	29.28863	1688	276.655	-6
-28.35956	29.28794	1683	276.745	-5
-28.35927	29.28762	1681	276.79	-5
-28.35872	29.287065	1677	276.872	-5
-28.35817	29.28651	1673	276.954	-7
-28.357625	29.28614	1668	277.025	-1
-28.35708	29.28577	1667	277.095	-2
-28.35691	29.28566	1666	277.117	-1
-28.35626	29.2853	1665	277.197	-1
-28.35616	29.28525	1665	277.21	-2
-28.35605	29.28519	1665	277.223	-3
-28.35548	29.2849	1663	277.293	-3
-28.35497	29.28471	1661	277.352	-4
-28.35491	29.28469	1660	277.359	-2
-28.35455	29.28457	1660	277.401	-2
-28.35407	29.28442	1659	277.457	-2
-28.35357	29.28432	1658	277.513	-2
-28.3528	29.28419	1656	277.6	-1
-28.35205	29.28407	1655	277.684	1
-28.351435	29.28398	1656	277.753	4
-28.35082	29.28389	1659	277.822	2
-28.35002	29.28378	1661	277.912	-2
-28.34922	29.28367	1659	278.002	-3
-28.3486	29.283595	1657	278.071	-7
-28.34798	29.28352	1652	278.14	-7
-28.34788	29.2835	1651	278.152	-7
-28.34778	29.28349	1650	278.163	-6
-28.34758	29.28346	1649	278.185	-6
-28.34713	29.28339	1646	278.236	-4
-28.34668	29.28332	1644	278.286	5
-28.34615	29.28324	1647	278.346	10
-28.345615	29.28316	1653	278.406	8
-28.34508	29.28308	1658	278.466	9
-28.34482	29.28305	1661	278.495	8
-28.34451	29.28297	1663	278.531	6
-28.34422	29.28288	1665	278.564	6
-28.34347	29.28261	1670	278.652	4
-28.34288	29.28234	1673	278.722	5
-28.34268	29.28224	1675	278.747	5
-28.3426	29.2822	1675	278.756	3
-28.34252	29.28215	1676	278.767	4
-28.34222	29.28198	1677	278.804	4
-28.34186	29.28174	1679	278.85	5
-28.3415	29.28149	1682	278.897	7
-28.34121	29.28126	1685	278.937	7
-28.34086	29.28095	1688	278.986	5
-28.34055	29.28065	1690	279.032	5
-28.34031	29.2804	1692	279.068	5
-28.34005	29.28013	1694	279.107	6
-28.34005	29.28012	1694	279.108	4
-28.33979	29.27979	1697	279.151	2
-28.33947	29.27936	1698	279.207	2
-28.33946	29.27936	1698	279.208	2
-28.33927	29.27905	1699	279.245	2
-28.33895	29.27852	1700	279.308	1
-28.33877	29.27822	1700	279.343	0
-28.33846	29.27754	1700	279.418	1
-28.33834	29.27726	1701	279.449	3
-28.33805	29.27658	1703	279.523	5
-28.33782	29.27608	1706	279.578	5
-28.33759	29.27558	1709	279.633	6
-28.33755	29.27549	1710	279.643	5
-28.33752	29.27541	1710	279.652	4
-28.33743	29.27517	1711	279.677	4
-28.33737	29.27501	1712	279.694	3
-28.33734	29.27494	1712	279.702	3
-28.33702	29.27421	1714	279.782	1
-28.3367	29.27348	1715	279.862	3
-28.33638	29.27275	1717	279.942	1
-28.33606	29.27202	1718	280.022	2
-28.33567	29.27117	1720	280.115	3
-28.335415	29.270585	1722	280.179	2
-28.33516	29.27	1723	280.243	1
-28.33498	29.2696	1723	280.287	-1
-28.334665	29.268865	1722	280.368	-2
-28.33435	29.26813	1720	280.448	-1
-28.334035	29.267395	1719	280.528	0
-28.33372	29.26666	1719	280.608	2
-28.33351	29.266195	1720	280.659	0
-28.3333	29.26573	1720	280.71	2
-28.33328	29.26567	1721	280.717	2
-28.33325	29.2656	1721	280.724	1
-28.332858	29.264686	1722	280.824	2
-28.332466	29.263772	1724	280.923	4
-28.332074	29.262858	1728	281.023	0
-28.331682	29.261944	1728	281.123	1
-28.33129	29.26103	1729	281.222	2
-28.33109	29.26057	1730	281.273	2
-28.33089	29.26011	1731	281.323	1
-28.33081	29.25993	1731	281.343	0
-28.33044	29.25907	1731	281.436	-5
-28.33018	29.25846	1728	281.503	-5
-28.3301	29.25828	1727	281.523	-4
-28.32978	29.257547	1724	281.603	-6
-28.32946	29.256813	1719	281.683	-7
-28.32914	29.25608	1713	281.763	-5
-28.32875	29.25522	1708	281.858	-5
-28.32866	29.25504	1707	281.878	-1
-28.32864	29.25499	1707	281.884	0
-28.32827	29.25427	1707	281.965	0
-28.3282	29.25416	1707	281.979	4
-28.32799	29.25383	1709	282.019	4
-28.32792	29.25373	1709	282.031	4
-28.32788	29.25367	1710	282.038	3
-28.32781	29.25356	1710	282.052	3
-28.32774	29.25346	1710	282.064	4
-28.32742	29.2531	1712	282.114	3
-28.32726	29.25294	1712	282.138	3
-28.32724	29.25292	1712	282.141	5
-28.32681	29.25253	1715	282.202	4
-28.32675	29.25247	1715	282.211	5
-28.32664	29.25239	1716	282.226	5
-28.32638	29.25222	1718	282.259	5
-28.32603	29.25198	1720	282.305	3
-28.32592	29.25191	1720	282.319	1
-28.32532	29.25155	1721	282.394	0
-28.32497	29.25133	1720	282.439	-2
-28.32492	29.2513	1720	282.445	-4
-28.32481	29.25124	1720	282.459	-5
-28.32434	29.25096	1717	282.518	-8
-28.32392	29.2507	1713	282.571	-7
-28.32386	29.25066	1713	282.579	-6
-28.32317	29.25021	1708	282.667	-5
-28.32295	29.25005	1707	282.696	-5
-28.32274	29.24989	1705	282.724	-4
-28.32239	29.24957	1703	282.775	-3
-28.32194	29.24914	1701	282.84	-4
-28.32182	29.249	1700	282.859	-2
-28.3216	29.24875	1700	282.894	-2
-28.3211	29.24812	1698	282.977	-5
-28.3206	29.24749	1694	283.06	-6
-28.32056	29.24743	1693	283.067	-8
-28.32	29.24673	1686	283.16	-8
-28.31993	29.24663	1685	283.173	-5
-28.31938	29.2459	1680	283.267	-6
-28.31931	29.2458	1679	283.279	-7
-28.31909	29.24545	1676	283.321	-7
-28.3189	29.24511	1673	283.361	-6
-28.31867	29.24462	1670	283.415	-5
-28.31865	29.24458	1670	283.42	-6
-28.31842	29.24399	1666	283.483	-8
-28.31833	29.24373	1663	283.51	-9
-28.31824	29.24347	1661	283.538	-8
-28.31806	29.24287	1656	283.6	-4
-28.31793	29.24245	1657	283.644	4
-28.3178	29.24194	1659	283.696	5
-28.31779	29.24189	1660	283.701	6
-28.31772	29.24157	1662	283.733	6
-28.31767	29.24117	1664	283.773	4
-28.31765	29.24104	1664	283.785	3
-28.31765	29.24068	1665	283.821	3
-28.31766	29.24037	1666	283.851	4
-28.31767	29.24032	1666	283.856	5
-28.31773	29.23988	1668	283.9	5
-28.31781	29.23951	1670	283.937	2
-28.31797	29.239	1671	283.99	3
-28.31806	29.23875	1672	284.017	2
-28.31824	29.2384	1672	284.056	0
-28.31836	29.23819	1672	284.081	2
-28.31844	29.23806	1673	284.096	2
-28.31882	29.23755	1674	284.162	5
-28.31922	29.23706	1677	284.227	5
-28.3193	29.23697	1678	284.24	6
-28.31959	29.23656	1681	284.291	6
-28.31976	29.23635	1683	284.319	6
-28.31996	29.23607	1685	284.355	5
-28.32018	29.23575	1687	284.395	5
-28.32026	29.2356	1688	284.412	5
-28.32035	29.23542	1689	284.432	4
-28.32036	29.23541	1689	284.434	4
-28.32053	29.23495	1691	284.482	5
-28.32056	29.23486	1692	284.492	6
-28.32062	29.23467	1693	284.512	8
-28.32064	29.23461	1694	284.518	9
-28.32071	29.23435	1696	284.545	8
-28.32079	29.23391	1700	284.589	10
-28.32082	29.23364	1703	284.615	8
-28.32082	29.23331	1705	284.648	8
-28.32082	29.23298	1708	284.68	8
-28.32078	29.23254	1711	284.723	7
-28.32069	29.2321	1714	284.768	7
-28.32061	29.23179	1716	284.799	4
-28.32049	29.23144	1717	284.836	3
-28.32039	29.2312	1718	284.862	4
-28.32029	29.23097	1719	284.887	3
-28.32008	29.23062	1720	284.929	6
-28.31981	29.23022	1724	284.978	8
-28.31943	29.2298	1729	285.037	7
-28.31901	29.22941	1733	285.097	6
-28.31833	29.22891	1738	285.188	5
-28.317915	29.22861	1741	285.242	4
-28.3175	29.22831	1743	285.297	0
-28.3171	29.22799	1743	285.352	2
-28.31681	29.22774	1745	285.392	5
-28.31681	29.22773	1745	285.393	7
-28.31656	29.22747	1747	285.431	7
-28.31643	29.2273	1749	285.453	9
-28.31624	29.22706	1752	285.485	9
-28.31606	29.22679	1755	285.518	10
-28.31587	29.22644	1759	285.558	7
-28.31575	29.22618	1760	285.587	4
-28.31572	29.22612	1760	285.594	6
-28.31565	29.22593	1761	285.614	4
-28.31557	29.22567	1763	285.641	3
-28.31552	29.22546	1763	285.662	0
-28.31545	29.2252	1763	285.689	0
-28.31539	29.22491	1763	285.718	-3
-28.31535	29.22446	1761	285.762	-5
-28.31534	29.22434	1760	285.774	-4
-28.31531	29.22403	1759	285.805	-3
-28.31529	29.22373	1758	285.834	-1
-28.31525	29.22296	1757	285.91	-1
-28.31524	29.22292	1757	285.914	2
-28.315185	29.222105	1759	285.994	4
-28.31513	29.22129	1762	286.074	0
-28.3151	29.22078	1762	286.124	2
-28.31507	29.22027	1763	286.174	1
-28.315017	29.219503	1764	286.25	3
-28.314963	29.218737	1766	286.325	4
-28.31491	29.21797	1769	286.4	3
-28.3149	29.21777	1769	286.42	3
-28.31488	29.21752	1770	286.444	3
-28.31483	29.21684	1772	286.511	2
-28.31479	29.21622	1773	286.572	5
-28.31475	29.21555	1776	286.638	4
-28.31471	29.21512	1777	286.68	2
-28.3147	29.21505	1777	286.687	1
-28.31468	29.21469	1778	286.723	0
-28.31465	29.21406	1778	286.785	0
-28.31462	29.21369	1778	286.821	0
-28.3146	29.21328	1778	286.861	0
-28.31457	29.21281	1778	286.907	-2
-28.31453	29.21227	1777	286.961	-2
-28.31449	29.2117	1776	287.017	-3
-28.31442	29.21073	1773	287.112	-3
-28.31438	29.209985	1771	287.185	-3
-28.31434	29.20924	1769	287.258	0
-28.31428	29.20846	1769	287.335	-3
-28.31423	29.20772	1767	287.408	-3
-28.31419	29.20699	1765	287.479	-3
-28.31417	29.20653	1764	287.525	-1
-28.31417	29.20624	1764	287.553	-2
-28.31417	29.20588	1763	287.588	-5
-28.31418	29.20581	1763	287.595	-7
-28.31421	29.20546	1760	287.63	-8
-28.31425	29.20506	1757	287.669	-7
-28.31432	29.20463	1754	287.712	-4
-28.3144	29.20411	1752	287.764	-5
-28.31453	29.20357	1749	287.819	-6
-28.31469	29.20294	1745	287.883	-5
-28.31479	29.20258	1744	287.92	-1
-28.31482	29.20248	1744	287.93	0
-28.31491	29.20212	1744	287.967	0
-28.31495	29.20194	1744	287.985	0
-28.31497	29.20194	1744	287.987	0
-28.31497	29.20193	1744	287.988	0
-28.31498	29.20192	1744	287.99	-1
-28.31499	29.20191	1744	287.991	-2
-28.315	29.20188	1744	287.994	-2
-28.31502	29.20184	1744	287.999	-2
-28.31503	29.20178	1744	288.005	-3
-28.31516	29.20136	1743	288.048	-4
-28.31537	29.20055	1740	288.131	-3
-28.31553	29.19999	1738	288.189	-5
-28.31561	29.19972	1736	288.217	-5
-28.31563	29.19962	1736	288.227	-4
-28.31567	29.19941	1735	288.248	-5
-28.31575	29.19897	1733	288.292	-5
-28.31591	29.198385	1730	288.352	-2
-28.31607	29.1978	1729	288.412	0
-28.31624	29.197185	1729	288.475	0
-28.31641	29.19657	1729	288.538	-2
-28.31641	29.19655	1728	288.54	-1
-28.31641	29.19654	1728	288.541	-1
-28.3164	29.19641	1728	288.554	-2
-28.316535	29.195885	1727	288.608	-2
-28.31667	29.19536	1726	288.661	-4
-28.316805	29.19484	1724	288.714	-2
-28.31694	29.19432	1723	288.768	0
-28.31705	29.193785	1723	288.821	-2
-28.31716	29.19325	1722	288.875	-3
-28.3172	29.19299	1721	288.901	-3
-28.31732	29.19237	1719	288.963	-3
-28.31742	29.19168	1717	289.032	1
-28.31752	29.19099	1718	289.1	2
-28.31755	29.19078	1719	289.121	-1
-28.317635	29.190045	1718	289.194	-7
-28.31772	29.18931	1713	289.267	-5
-28.31779	29.18855	1709	289.341	-3
-28.31785	29.18779	1707	289.416	-4
-28.31788	29.18697	1704	289.497	-6
-28.31791	29.18615	1699	289.577	-4
-28.31794	29.18533	1696	289.657	-4
-28.31794	29.18513	1695	289.677	-2
-28.317975	29.184235	1693	289.765	-2
-28.31801	29.18334	1691	289.853	0
-28.318015	29.182805	1691	289.905	-2
-28.31802	29.18227	1690	289.958	-1
-28.31803	29.18205	1690	289.979	-2
-28.31804	29.18184	1689	290	-3
-28.31806	29.18143	1688	290.04	0
-28.31807	29.1809	1688	290.092	-2
-28.31808	29.18037	1687	290.144	-3
-28.3181	29.17945	1684	290.234	-3
-28.31811	29.17933	1684	290.246	-3
-28.31811	29.17919	1683	290.26	-2
-28.31812	29.17898	1683	290.28	-1
-28.31814	29.178283	1682	290.348	-6
-28.31816	29.177587	1678	290.417	-1
-28.31818	29.17689	1677	290.485	-2
-28.31819	29.17658	1676	290.516	-1
-28.31822	29.17578	1675	290.594	-2
-28.31822	29.17572	1674	290.6	0
-28.31824	29.17515	1674	290.656	-3
-28.31826	29.17435	1672	290.734	-4
-28.318255	29.17381	1670	290.787	-2
-28.31825	29.17327	1669	290.84	-2
-28.31822	29.17276	1668	290.89	-2
-28.31819	29.17229	1667	290.936	-2
-28.31814	29.17175	1666	290.99	-3
-28.31808	29.17126	1664	291.038	-3
-28.31801	29.17084	1663	291.08	0
-28.31792	29.17031	1663	291.133	-1
-28.31778	29.16963	1662	291.201	-2
-28.31764	29.16905	1661	291.26	-2
-28.31764	29.16904	1661	291.261	-2
-28.31748	29.1685	1660	291.317	0
-28.31732	29.16796	1660	291.373	2
-28.31716	29.16744	1661	291.427	1
-28.31711	29.1673	1661	291.442	0
-28.31696	29.16686	1661	291.488	0
-28.31691	29.16673	1661	291.502	0
-28.3167	29.16619	1661	291.56	0
-28.31646	29.16564	1661	291.62	0
-28.31611	29.16491	1661	291.701	0
-28.31604	29.16476	1661	291.718	1
-28.31562	29.16395	1662	291.81	3
-28.31523	29.16328	1664	291.889	1
-28.31473	29.16248	1665	291.985	1
-28.31464	29.16234	1665	292.002	3
-28.31422	29.16176	1667	292.075	1
-28.31373	29.16113	1668	292.158	1
-28.313315	29.1606	1669	292.227	0
-28.3129	29.16007	1669	292.297	0
-28.312505	29.159555	1669	292.364	1
-28.31211	29.15904	1670	292.431	1
-28.31207	29.15894	1670	292.441	1
-28.311595	29.158315	1671	292.522	2
-28.31112	29.15769	1673	292.603	-2
-28.3108	29.15727	1672	292.658	-2
-28.310445	29.15682	1671	292.717	0
-28.31009	29.15637	1671	292.776	0
-28.309555	29.155673	1671	292.867	1
-28.30902	29.154975	1672	292.958	1
-28.308485	29.154278	1673	293.048	-1
-28.30795	29.15358	1672	293.139	0
-28.30759	29.15313	1672	293.198	1
-28.30715	29.15257	1673	293.272	1
-28.30671	29.15201	1674	293.346	0
-28.30627	29.15145	1674	293.419	-2
-28.30568	29.15071	1672	293.517	-3
-28.30567	29.15069	1671	293.519	-7
-28.30543	29.15035	1669	293.562	-7
-28.30498	29.14976	1664	293.638	-5
-28.30474	29.14945	1663	293.679	-2
-28.30462	29.14929	1663	293.699	-1
-28.30412	29.14865	1662	293.783	-1
-28.30362	29.14801	1661	293.867	-1
-28.30351	29.14786	1661	293.886	2
-28.30324	29.1475	1662	293.933	1
-28.302843	29.146987	1663	294	3
-28.302447	29.146473	1665	294.067	1
-28.30205	29.14596	1666	294.134	1
-28.30193	29.14581	1666	294.153	0
-28.301437	29.14517	1666	294.237	0
-28.300943	29.14453	1666	294.32	2
-28.30045	29.14389	1668	294.404	2
-28.300125	29.143465	1669	294.459	-2
-28.2998	29.14304	1668	294.514	-2
-28.2993	29.142393	1666	294.598	-4
-28.2988	29.141747	1663	294.683	-4
-28.2983	29.1411	1660	294.767	-3
-28.297825	29.1405	1658	294.846	-4
-28.29735	29.1399	1655	294.925	-3
-28.29698	29.13944	1653	294.986	0
-28.2966	29.13895	1653	295.05	0
-28.29612	29.13834	1653	295.13	-1
-28.29564	29.13773	1652	295.211	0
-28.2953	29.1373	1652	295.267	0
-28.29475	29.1366	1652	295.359	-2
-28.29422	29.13593	1650	295.447	-3
-28.29408	29.13576	1649	295.47	-1
-28.29365	29.13528	1648	295.537	-3
-28.2933	29.13497	1646	295.587	0
-28.29289	29.13465	1646	295.642	0
-28.29231	29.13429	1646	295.716	0
-28.29207	29.13416	1646	295.745	0
-28.29183	29.13403	1646	295.775	-2
-28.29174	29.13399	1646	295.786	-3
-28.29154	29.13391	1645	295.809	-4
-28.29127	29.13381	1644	295.841	-3
-28.29087	29.13369	1643	295.887	-3
-28.29059	29.13363	1642	295.919	0
-28.29017	29.13356	1643	295.966	1
-28.28999	29.13357	1643	295.986	2
-28.2896	29.13359	1644	296.029	3
-28.28931	29.13365	1645	296.062	3
-28.28921	29.13367	1645	296.074	2
-28.28901	29.13373	1646	296.097	2
-28.28877	29.13381	1646	296.124	0
-28.28852	29.13391	1646	296.154	2
-28.28838	29.13398	1646	296.171	1
-28.28825	29.13405	1647	296.187	2
-28.28821	29.13407	1647	296.192	2
-28.28813	29.13411	1647	296.202	1
-28.28807	29.13414	1647	296.209	1
