Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
-33.67959,25.84648,71,42.995,-2
-33.67897,25.84712,69,43.086,1
-33.67835,25.84776,70,43.177,1
-33.67833,25.84778,70,43.18,0
-33.67785,25.848335,70,43.255,0
-33.67737,25.84889,70,43.329,0
-33.67675,25.84959,70,43.423,-1
-33.67613,25.85029,69,43.518,0
-33.67551,25.85099,69,43.613,1
-33.674975,25.8516,70,43.695,-1
-33.67444,25.85221,69,43.777,1
-33.67396,25.852745,70,43.85,0
-33.67348,25.85328,70,43.923,0
-33.67321,25.85356,70,43.962,0
-33.67279,25.85396,70,44.022,0
-33.67246,25.85422,70,44.066,1
-33.67222,25.85441,71,44.098,2
-33.67183,25.85466,72,44.147,1
-33.67159,25.85478,72,44.176,-1
-33.67142,25.85486,72,44.196,-2
-33.67115,25.855,71,44.229,-2
-33.670725,25.8552,70,44.28,2
-33.6703,25.8554,71,44.331,3
-33.669675,25.85569,73,44.405,3
-33.66905,25.85598,75,44.48,1
-33.668295,25.856325,76,44.57,1
-33.66754,25.85667,77,44.66,1
-33.66687,25.85697,78,44.739,1
-33.66672,25.85704,78,44.757,0
-33.66656,25.85712,78,44.777,0
-33.66583,25.85745,78,44.863,-3
-33.66506,25.85779,75,44.955,2
-33.66454,25.85804,76,45.017,1
-33.66437,25.85811,76,45.037,1
-33.663615,25.858465,77,45.127,1
-33.66286,25.85882,78,45.218,2
-33.66213,25.85919,80,45.306,1
-33.66146,25.85958,81,45.389,1
-33.66091,25.85997,82,45.46,0
-33.66036,25.86036,82,45.531,1
-33.66005,25.86062,83,45.573,1
-33.65941,25.86122,84,45.663,2
-33.65914,25.86149,85,45.702,1
-33.658517,25.86222,86,45.799,0
-33.657895,25.86295,86,45.896,2
-33.657273,25.86368,88,45.993,2
-33.65665,25.86441,90,46.09,2
-33.65633,25.8648,91,46.141,0
-33.65601,25.86519,91,46.191,2
-33.65549,25.86581,93,46.273,0
-33.654995,25.8664,93,46.35,0
-33.6545,25.86699,93,46.428,1
-33.6544,25.86711,94,46.444,2
-33.653995,25.86759,95,46.507,2
-33.65359,25.86807,96,46.57,2
-33.653215,25.86851,97,46.629,3
-33.65284,25.86895,99,46.687,2
-33.65243,25.86945,100,46.752,0
-33.65204,25.86993,100,46.814,2
-33.65165,25.87041,101,46.877,1
-33.651155,25.87099,102,46.954,4
-33.65066,25.87157,105,47.03,1
-33.650225,25.87209,106,47.099,1
-33.64979,25.87261,107,47.167,1
-33.649285,25.87321,108,47.246,1
-33.64878,25.87381,109,47.325,2
-33.648225,25.87447,111,47.412,0
-33.64767,25.87513,111,47.499,1
-33.64749,25.87527,112,47.523,2
-33.64741,25.87537,112,47.536,1
-33.64691,25.87597,113,47.615,2
-33.64651,25.87646,114,47.678,1
-33.64641,25.87658,114,47.694,4
-33.6459,25.87719,117,47.774,1
-33.64529,25.87791,118,47.869,1
-33.64524,25.87805,118,47.883,1
-33.64472,25.878667,119,47.965,1
-33.6442,25.879283,120,48.046,0
-33.64368,25.8799,120,48.127,0
-33.64335,25.88028,120,48.178,1
-33.64306,25.88063,121,48.224,1
-33.64277,25.88098,121,48.27,4
-33.64245,25.88138,123,48.321,3
-33.64241,25.88143,123,48.328,0
-33.64218,25.88175,123,48.367,0
-33.64198,25.88201,123,48.4,0
-33.64164,25.88253,123,48.461,1
-33.64129,25.88312,124,48.528,2
-33.64104,25.88352,125,48.574,2
-33.64072,25.8841,126,48.639,2
-33.6405,25.88452,127,48.685,2
-33.64032,25.8849,128,48.725,3
-33.640065,25.885445,130,48.783,3
-33.63981,25.88599,132,48.841,0
-33.63942,25.8868,132,48.928,1
-33.63912,25.887443,133,48.996,3
-33.63882,25.888087,135,49.065,1
-33.63852,25.88873,136,49.133,2
-33.638275,25.889265,137,49.19,0
-33.63803,25.8898,137,49.246,0
-33.63795,25.88999,137,49.266,4
-33.637635,25.890645,140,49.336,0
-33.63732,25.8913,140,49.406,3
-33.63689,25.8922,143,49.502,3
-33.63659,25.89284,145,49.57,1
-33.63629,25.89348,146,49.638,1
-33.63599,25.89412,147,49.706,0
-33.63573,25.894645,147,49.763,-2
-33.63547,25.89517,146,49.82,-1
-33.63542,25.89529,146,49.832,-2
-33.63533,25.89548,145,49.852,-2
-33.635105,25.89595,144,49.903,0
-33.63488,25.89642,144,49.953,-1
-33.63479,25.8966,143,49.972,-3
-33.63477,25.89665,143,49.977,-2
-33.63453,25.897155,142,50.031,-4
-33.63429,25.89766,140,50.085,-2
-33.634015,25.89816,139,50.141,-5
-33.63374,25.89866,136,50.196,-7
-33.63342,25.89916,132,50.255,-7
-33.6331,25.89966,128,50.313,-7
-33.63287,25.90002,125,50.355,-5
-33.63265,25.90033,124,50.393,-3
-33.63254,25.9005,123,50.413,-2
-33.63236,25.90078,123,50.446,0
-33.63206,25.90114,123,50.493,2
-33.63198,25.90124,124,50.506,3
-33.63159,25.90171,126,50.567,3
-33.63142,25.9019,127,50.593,4
-33.63122,25.90212,128,50.623,4
-33.63094,25.90241,130,50.665,7
-33.63065,25.9027,134,50.707,9
-33.63061,25.90273,134,50.712,7
-33.63047,25.90286,136,50.732,8
-33.63026,25.90306,138,50.761,7
-33.63019,25.90313,139,50.771,6
-33.63005,25.90326,140,50.791,4
-33.62988,25.90341,141,50.815,3
-33.62919,25.90396,144,50.907,3
-33.629,25.9041,145,50.932,3
-33.62885,25.90421,145,50.951,2
-33.6286,25.9044,146,50.984,0
-33.62791,25.90485,146,51.072,0
-33.62777,25.90493,146,51.089,-3
-33.62704,25.90535,143,51.179,-4
-33.62691,25.90542,142,51.195,-6
-33.62688,25.90545,142,51.199,-7
-33.626152,25.905868,136,51.289,-6
-33.625425,25.906285,131,51.379,-6
-33.624697,25.906702,126,51.468,-6
-33.62397,25.90712,121,51.558,-5
-33.62363,25.90731,119,51.6,-3
-33.623063,25.907623,117,51.669,-3
-33.622497,25.907937,115,51.739,-1
-33.62193,25.90825,114,51.808,-2
-33.62177,25.90834,113,51.828,-2
-33.62161,25.90843,113,51.848,-2
-33.621115,25.9087,112,51.908,-3
-33.62062,25.90897,110,51.969,-4
-33.62018,25.909235,108,52.023,-2
-33.61974,25.9095,107,52.078,1
-33.61905,25.9099,108,52.164,0
-33.61836,25.9103,108,52.249,0
-33.617615,25.910725,108,52.341,0
-33.61687,25.91115,108,52.432,1
-33.616115,25.911595,109,52.526,1
-33.61536,25.91204,110,52.62,1
-33.61467,25.912455,111,52.706,1
-33.61398,25.91287,112,52.791,1
-33.61332,25.91324,113,52.873,1
-33.61261,25.91364,114,52.96,1
-33.61238,25.91377,114,52.988,0
-33.61202,25.91399,114,53.033,0
-33.61186,25.91408,114,53.053,1
-33.61132,25.914395,115,53.12,0
-33.61078,25.91471,115,53.186,1
-33.61056,25.91484,116,53.214,1
-33.6104,25.91493,116,53.233,0
-33.60967,25.91537,116,53.324,0
-33.60932,25.91554,116,53.366,0
-33.60899,25.91569,116,53.406,1
-33.60867,25.91581,117,53.443,1
-33.60825,25.91595,117,53.492,2
-33.60778,25.91606,118,53.545,1
-33.60735,25.91613,118,53.593,0
-33.60713,25.91614,118,53.618,1
-33.60702,25.91615,118,53.63,2
-33.60667,25.91616,119,53.669,1
-33.60658,25.91616,119,53.679,0
-33.60609,25.91617,119,53.733,2
-33.60555,25.91614,120,53.794,0
-33.60502,25.91603,120,53.854,0
-33.60485,25.91599,120,53.873,1
-33.60484,25.91599,121,53.874,1
-33.60461,25.91593,121,53.9,0
-33.60426,25.91582,121,53.94,1
-33.6039,25.91568,122,53.983,1
-33.60332,25.9154,123,54.052,1
-33.602745,25.91505,124,54.124,0
-33.60217,25.9147,124,54.196,1
-33.601533,25.9143,125,54.276,1
-33.600897,25.9139,126,54.356,1
-33.60026,25.9135,127,54.436,2
-33.59958,25.91303,129,54.523,2
-33.59922,25.91279,129,54.569,2
-33.59884,25.91249,130,54.619,2
-33.598465,25.91216,131,54.671,0
-33.59809,25.91183,131,54.723,2
-33.597645,25.91143,132,54.785,2
-33.5972,25.91103,133,54.847,2
-33.59689,25.91075,134,54.89,4
-33.59641,25.910315,137,54.957,3
-33.59593,25.90988,139,55.024,3
-33.59546,25.90949,141,55.087,3
-33.59535,25.9094,141,55.102,2
-33.59491,25.90907,142,55.16,1
-33.5947,25.90893,142,55.187,1
-33.59459,25.90885,142,55.201,-1
-33.59454,25.90882,142,55.207,-1
-33.59392,25.90843,141,55.285,-4
-33.59348,25.90819,139,55.339,-3
-33.59308,25.90798,138,55.388,0
-33.59257,25.90776,138,55.448,0
-33.5924,25.90769,138,55.468,2
-33.59211,25.90758,139,55.502,1
-33.59148,25.90737,140,55.575,1
-33.59137,25.90734,140,55.587,2
-33.59081,25.907165,141,55.651,5
-33.59025,25.90699,144,55.716,8
-33.58981,25.906855,148,55.766,8
-33.58937,25.90672,152,55.817,8
-33.58928,25.90669,153,55.827,4
-33.5891,25.90664,154,55.848,4
-33.5884,25.90643,157,55.928,2
-33.58805,25.90633,156,55.968,-2
-33.58798,25.90631,156,55.976,-2
-33.58753,25.90617,155,56.028,-3
-33.58701,25.90602,153,56.088,-4
-33.58636,25.90583,150,56.162,-2
-33.5859,25.90569,149,56.215,0
-33.58544,25.90555,149,56.268,0
-33.584985,25.90541,149,56.32,4
-33.58453,25.90527,151,56.372,0
-33.583937,25.90509,151,56.44,-1
-33.583343,25.90491,150,56.509,0
-33.58275,25.90473,150,56.577,-3
-33.582085,25.90454,148,56.653,-3
-33.58142,25.90435,146,56.729,0
-33.58055,25.9041,146,56.829,0
-33.58054,25.90409,146,56.83,4
-33.579845,25.903895,149,56.909,4
-33.57915,25.9037,152,56.989,-1
-33.578483,25.903513,151,57.065,4
-33.577817,25.903327,154,57.141,3
-33.57715,25.90314,156,57.217,2
-33.57645,25.90292,158,57.298,2
-33.57589,25.90275,159,57.362,2
-33.5754,25.90262,160,57.418,2
-33.57496,25.9025,161,57.468,2
-33.57459,25.90243,162,57.51,3
-33.57398,25.90234,164,57.579,5
-33.57344,25.90227,167,57.639,3
-33.57309,25.90224,167,57.678,0
-33.57278,25.90222,167,57.713,3
-33.57212,25.90223,169,57.786,3
-33.57179,25.90224,170,57.823,5
-33.57124,25.90229,173,57.884,4
-33.57077,25.90234,175,57.937,2
-33.57041,25.90239,175,57.977,2
-33.56995,25.90248,176,58.029,4
-33.56923,25.90265,179,58.111,4
-33.56863,25.90281,182,58.179,3
-33.56845,25.90285,182,58.199,2
-33.56798,25.90297,183,58.253,0
-33.56749,25.9031,183,58.309,0
-33.56663,25.90331,183,58.407,2
-33.566165,25.90343,184,58.459,0
-33.5657,25.90355,184,58.512,2
-33.56523,25.90367,185,58.566,2
-33.56476,25.90379,186,58.619,1
-33.564077,25.903963,187,58.697,4
-33.563393,25.904137,190,58.775,1
-33.56271,25.90431,191,58.853,2
-33.5623,25.90442,193,58.899,3
-33.56212,25.90446,193,58.92,4
-33.561487,25.904623,196,58.992,3
-33.560853,25.904787,198,59.064,1
-33.56022,25.90495,199,59.136,2
-33.56001,25.905,200,59.16,3
-33.55969,25.90508,201,59.196,4
-33.559235,25.905195,203,59.248,8
-33.55878,25.90531,207,59.3,7
-33.5586,25.90536,208,59.32,5
-33.55839,25.90541,210,59.344,4
-33.55777,25.90557,213,59.415,4
-33.55755,25.90565,214,59.44,1
-33.55696,25.90585,215,59.509,6
-33.55635,25.90612,219,59.581,4
-33.55597,25.90629,220,59.626,2
-33.55557,25.90649,221,59.674,0
-33.55489,25.90683,221,59.756,0
-33.55421,25.90717,221,59.838,-2
-33.55378,25.907375,220,59.89,-2
-33.55335,25.90758,219,59.941,7
-33.55274,25.90788,224,60.015,5
-33.5524,25.90803,225,60.055,2
-33.55185,25.90831,226,60.122,1
-33.55169,25.90839,226,60.141,3
-33.5513,25.90858,228,60.188,5
-33.55078,25.908835,231,60.25,3
-33.55026,25.90909,233,60.313,4
-33.55013,25.90916,234,60.329,6
-33.54944,25.90952,239,60.413,3
-33.54862,25.90993,242,60.511,6
-33.5478,25.91034,248,60.61,6
-33.54765,25.91041,249,60.628,5
-33.54739,25.91053,250,60.659,5
-33.54711,25.91065,252,60.692,5
-33.54683,25.91075,253,60.725,2
-33.54654,25.91084,253,60.758,2
-33.54632,25.9109,254,60.783,4
-33.54611,25.91095,255,60.807,4
-33.54586,25.911,256,60.835,4
-33.54562,25.91104,257,60.862,4
-33.54539,25.91106,258,60.888,3
-33.54497,25.9111,259,60.935,2
-33.54447,25.91111,260,60.991,2
-33.54394,25.9111,261,61.05,4
-33.54347,25.9111,263,61.102,5
-33.542727,25.911087,267,61.185,8
-33.541983,25.911073,274,61.267,6
-33.54124,25.91106,279,61.35,4
-33.540435,25.911045,283,61.44,3
-33.53963,25.91103,286,61.529,3
-33.53962,25.91103,286,61.531,7
-33.538723,25.911013,293,61.63,6
-33.537827,25.910997,299,61.73,5
-33.53693,25.91098,304,61.83,6
-33.53656,25.91097,307,61.871,8
-33.53609,25.910965,311,61.924,8
-33.53562,25.91096,315,61.976,5
-33.535105,25.910955,318,62.033,7
-33.53459,25.91095,322,62.091,6
-33.53417,25.91095,324,62.137,6
-33.53354,25.91095,328,62.207,5
-33.53351,25.91095,328,62.211,2
-33.53318,25.91097,329,62.248,3
-33.5328,25.91103,330,62.29,2
-33.53262,25.91107,330,62.311,2
-33.53258,25.91108,330,62.315,2
-33.53237,25.91114,331,62.339,2
-33.53208,25.91125,331,62.373,1
-33.5318,25.91139,332,62.407,0
-33.53177,25.91141,332,62.411,-5
-33.5315,25.91156,331,62.444,-5
-33.53129,25.91171,329,62.471,-7
-33.53056,25.91232,322,62.57,-6
-33.53034,25.9125,321,62.6,-3
-33.529825,25.912935,319,62.67,-3
-33.52931,25.91337,317,62.74,-3
-33.52928,25.91339,317,62.744,-3
-33.528715,25.91386,315,62.82,0
-33.52815,25.91433,315,62.897,-1
-33.527633,25.91476,314,62.967,-1
-33.527117,25.91519,313,63.037,0
-33.5266,25.91562,313,63.107,0
-33.52615,25.916005,313,63.168,2
-33.5257,25.91639,314,63.23,1
-33.52499,25.91701,315,63.328,2
-33.52462,25.91733,316,63.378,1
-33.52406,25.917807,317,63.455,5
-33.5235,25.918283,321,63.531,1
-33.52294,25.91876,322,63.608,1
-33.52287,25.91882,322,63.617,1
-33.52279,25.91888,322,63.628,-2
-33.52261,25.91904,322,63.653,-3
-33.521977,25.91958,319,63.739,2
-33.521343,25.92012,321,63.826,-1
-33.52071,25.92066,320,63.912,-2
-33.52029,25.92102,319,63.97,-2
-33.51987,25.92138,318,64.027,0
-33.51931,25.92186,318,64.104,0
-33.5189,25.92221,318,64.16,0
-33.51849,25.92256,318,64.216,1
-33.51799,25.92298,319,64.284,2
-33.51785,25.92309,320,64.302,4
-33.517455,25.923425,322,64.356,4
-33.51706,25.92376,324,64.41,0
-33.51652,25.92417,324,64.481,0
-33.51634,25.92429,324,64.504,2
-33.51633,25.9243,324,64.506,2
-33.51611,25.92442,325,64.533,2
-33.5159,25.92452,325,64.558,3
-33.51571,25.9246,326,64.58,4
-33.51544,25.92468,327,64.611,5
-33.51513,25.92475,329,64.646,5
-33.51469,25.92482,331,64.696,4
-33.51425,25.92482,333,64.745,6
-33.51378,25.92475,336,64.797,4
-33.51337,25.92463,337,64.844,2
-33.51323,25.9246,337,64.86,3
-33.51282,25.92442,339,64.909,3
-33.51242,25.92418,340,64.958,2
-33.51205,25.92388,341,65.008,0
-33.51165,25.9235,341,65.065,0
-33.5116,25.92346,341,65.072,3
-33.51118,25.92294,343,65.139,6
-33.51079,25.92241,347,65.204,7
-33.51041,25.92184,352,65.272,6
-33.51013,25.92147,354,65.319,5
-33.51011,25.92145,354,65.321,6
-33.5099,25.92121,356,65.354,6
-33.50967,25.92099,358,65.387,8
-33.50917,25.9206,363,65.453,7
-33.50912,25.92057,363,65.459,2
-33.50877,25.92037,365,65.502,3
-33.50849,25.92025,365,65.535,1
-33.5082,25.92015,366,65.569,2
-33.50811,25.92013,366,65.579,1
-33.50792,25.92007,366,65.601,2
-33.5076,25.92002,367,65.637,3
-33.50733,25.91998,368,65.667,4
-33.50688,25.92001,370,65.717,4
-33.50687,25.92001,370,65.719,4
-33.50645,25.92008,371,65.766,4
-33.50613,25.92016,373,65.802,3
-33.50571,25.92034,374,65.852,2
-33.50565,25.92037,374,65.859,-5
-33.50511,25.92064,371,65.924,-6
-33.50483,25.92082,368,65.96,-6
-33.50457,25.92097,367,65.992,-7
-33.50403,25.92132,362,66.06,-7
-33.50379,25.92147,360,66.09,-8
-33.503365,25.92173,356,66.143,-8
-33.50294,25.92199,352,66.196,-8
-33.50231,25.92238,346,66.275,-6
-33.50168,25.92277,341,66.354,-8
-33.50105,25.92316,335,66.433,-7
-33.50057,25.923455,331,66.493,-3
-33.50009,25.92375,329,66.553,-2
-33.49967,25.92401,328,66.606,-4
-33.49925,25.92427,326,66.658,-1
-33.498715,25.924605,325,66.726,-3
-33.49818,25.92494,323,66.793,-3
-33.497633,25.925283,321,66.861,-3
-33.497087,25.925627,319,66.93,-3
-33.49654,25.92597,317,66.999,-3
-33.49646,25.92602,317,67.009,0
-33.49578,25.92644,317,67.094,-2
-33.4951,25.92686,315,67.179,-1
-33.49449,25.92723,314,67.255,0
-33.49379,25.92767,314,67.343,1
-33.493073,25.928115,315,67.433,0
-33.492355,25.92856,315,67.523,-2
-33.491638,25.929005,313,67.613,3
-33.49092,25.92945,316,67.703,0
-33.490174,25.929914,316,67.797,1
-33.489428,25.930378,317,67.89,-3
-33.488682,25.930842,314,67.984,-1
-33.487936,25.931306,313,68.077,0
-33.48719,25.93177,313,68.171,1
-33.48679,25.93201,314,68.221,1
-33.48663,25.93211,314,68.241,1
-33.485975,25.93252,315,68.323,0
-33.48532,25.93293,315,68.405,0
-33.484747,25.933283,315,68.477,-3
-33.484173,25.933637,313,68.549,-3
-33.4836,25.93399,311,68.62,-4
-33.4835,25.93406,310,68.633,1
-33.482907,25.934427,311,68.708,1
-33.482313,25.934793,312,68.782,0
-33.48172,25.93516,312,68.856,0
-33.481095,25.93555,312,68.935,0
-33.48047,25.93594,312,69.013,1
-33.48024,25.93608,313,69.042,1
-33.479535,25.936515,314,69.13,2
-33.47883,25.93695,316,69.218,2
-33.4788,25.93696,316,69.222,3
-33.478003,25.937457,319,69.322,5
-33.477207,25.937953,324,69.422,5
-33.47641,25.93845,329,69.522,0
-33.475877,25.93878,329,69.588,0
-33.475343,25.93911,329,69.655,-1
-33.47481,25.93944,328,69.722,-3
-33.474045,25.939915,325,69.818,-4
-33.47328,25.94039,321,69.914,2
-33.47288,25.94064,322,69.964,2
-33.47248,25.94089,323,70.014,2
-33.47175,25.941343,325,70.106,2
-33.47102,25.941796,327,70.197,1
-33.47029,25.942249,328,70.289,2
-33.46956,25.942701,330,70.38,3
-33.46883,25.943154,333,70.472,3
-33.4681,25.943607,336,70.563,0
-33.46737,25.94406,336,70.655,1
-33.466733,25.944457,337,70.735,-1
-33.466097,25.944853,336,70.815,3
-33.46546,25.94525,338,70.894,0
-33.464873,25.945613,338,70.968,-5
-33.464287,25.945977,334,71.041,-1
-33.4637,25.94634,333,71.115,0
-33.463027,25.946757,333,71.199,-1
-33.462353,25.947173,332,71.284,-1
-33.46168,25.94759,331,71.368,-2
-33.46146,25.94772,330,71.395,-3
-33.4613,25.94782,330,71.415,-3
-33.460785,25.948135,328,71.48,-2
-33.46027,25.94845,327,71.544,-3
-33.46018,25.9485,326,71.555,-4
-33.46002,25.9486,326,71.575,-4
-33.45938,25.949,323,71.656,-2
-33.45874,25.9494,321,71.736,-2
-33.45858,25.9495,321,71.756,-2
-33.45846,25.94958,320,71.771,-1
-33.457805,25.949985,319,71.853,0
-33.45715,25.95039,319,71.935,0
-33.45642,25.95084,319,72.027,-1
-33.455707,25.95129,318,72.117,0
-33.454993,25.95174,318,72.206,0
-33.45428,25.95219,318,72.296,-1
-33.4536,25.952605,317,72.381,0
-33.45292,25.95302,317,72.466,0
-33.452223,25.95345,317,72.553,-1
-33.451527,25.95388,316,72.64,-1
-33.45083,25.95431,315,72.728,-1
-33.45051,25.95451,315,72.768,-1
-33.449893,25.95489,314,72.845,3
-33.449277,25.95527,316,72.922,-3
-33.44866,25.95565,314,72.999,0
-33.447872,25.95614,314,73.098,-1
-33.447084,25.95663,313,73.197,1
-33.446296,25.95712,314,73.296,1
-33.445508,25.95761,315,73.395,-1
-33.44472,25.9581,314,73.493,0
-33.444305,25.95835,314,73.545,-2
-33.44389,25.9586,313,73.597,0
-33.44348,25.95886,313,73.649,1
-33.44284,25.95926,314,73.729,4
-33.4422,25.95966,317,73.809,-1
-33.441482,25.960092,316,73.899,-1
-33.440765,25.960525,315,73.988,0
-33.440048,25.960957,315,74.077,-2
-33.43933,25.96139,313,74.167,2
-33.438535,25.961855,315,74.265,-1
-33.43774,25.96232,314,74.364,0
-33.43713,25.96271,314,74.441,0
-33.43657,25.96303,314,74.51,3
-33.435963,25.963397,316,74.585,-1
-33.435357,25.963763,315,74.661,-3
-33.43475,25.96413,313,74.737,-2
-33.43459,25.96423,313,74.757,0
-33.43379,25.964715,313,74.857,1
-33.43299,25.9652,314,74.956,1
-33.43293,25.96523,314,74.964,0
-33.43288,25.96526,314,74.97,0
-33.43241,25.96554,314,75.028,-1
-33.4317,25.96597,313,75.117,4
-33.43126,25.96623,315,75.172,3
-33.43075,25.96654,317,75.235,1
-33.43013,25.966915,318,75.312,-1
-33.42951,25.96729,317,75.39,1
-33.428835,25.96772,318,75.475,4
-33.42816,25.96815,321,75.56,4
-33.4277,25.96842,323,75.617,0
-33.42724,25.96869,323,75.674,-1
-33.42664,25.96903,322,75.748,0
-33.42617,25.96924,322,75.804,0
-33.42592,25.96931,322,75.832,3
-33.42574,25.96935,323,75.853,5
-33.42535,25.96939,325,75.896,4
-33.42493,25.96938,327,75.943,5
-33.42457,25.96933,329,75.983,5
-33.42421,25.96924,331,76.024,4
-33.42397,25.96915,332,76.052,5
-33.42373,25.96905,334,76.081,7
-33.42347,25.9689,336,76.113,4
-33.42343,25.96888,337,76.118,2
-33.42315,25.96871,337,76.153,1
-33.42284,25.96846,338,76.194,2
-33.42252,25.96816,339,76.239,4
-33.42207,25.96766,342,76.308,2
-33.421455,25.966935,344,76.404,3
-33.42084,25.96621,347,76.5,3
-33.420215,25.965495,350,76.596,4
-33.41959,25.96478,354,76.692,1
-33.419163,25.964273,355,76.759,3
-33.418737,25.963767,357,76.826,6
-33.41831,25.96326,361,76.893,-2
-33.41792,25.96281,360,76.953,0
-33.41753,25.96236,360,77.013,1
-33.41697,25.9617,361,77.101,0
-33.416415,25.96105,361,77.187,-1
-33.41586,25.9604,360,77.274,-1
-33.41576,25.9603,360,77.288,1
-33.41573,25.96025,360,77.294,2
-33.415335,25.959805,361,77.354,3
-33.41494,25.95936,363,77.415,4
-33.41479,25.95919,364,77.437,4
-33.41466,25.95904,365,77.458,4
-33.41432,25.95864,367,77.511,4
-33.41384,25.95805,370,77.587,3
-33.41342,25.95761,372,77.649,4
-33.41306,25.95729,374,77.699,3
-33.41276,25.95708,375,77.738,1
-33.41273,25.95706,375,77.742,1
-33.41237,25.95685,375,77.786,2
-33.41186,25.95665,376,77.846,1
-33.41153,25.95656,376,77.884,1
-33.41119,25.95649,377,77.922,2
-33.41072,25.95648,378,77.974,3
-33.41051,25.95651,379,77.998,2
-33.41031,25.95653,380,78.02,0
-33.40985,25.95663,380,78.072,1
-33.40945,25.95676,381,78.118,2
-33.40944,25.95676,381,78.12,4
-33.40907,25.95694,382,78.164,4
-33.4088,25.95712,384,78.198,5
-33.4086,25.95725,385,78.224,3
-33.40831,25.95751,386,78.264,4
-33.40809,25.95773,388,78.296,6
-33.40789,25.95796,390,78.327,8
-33.40785,25.95801,391,78.333,10
-33.40763,25.95833,394,78.372,10
-33.40741,25.95869,399,78.413,7
-33.40711,25.95923,403,78.474,9
-33.4068,25.95984,409,78.54,8
-33.4067,25.96003,410,78.561,0
-33.40637,25.960655,410,78.63,1
-33.40604,25.96128,411,78.698,6
-33.40577,25.96175,414,78.751,5
-33.40553,25.96209,416,78.793,3
-33.40532,25.96234,416,78.826,0
-33.40507,25.96258,416,78.861,1
-33.40481,25.96283,417,78.898,3
-33.4045,25.96305,418,78.938,3
-33.40413,25.96328,420,78.985,4
-33.40376,25.96344,422,79.029,3
-33.40324,25.96358,424,79.088,2
-33.40274,25.96368,425,79.144,1
-33.4025,25.96373,425,79.172,2
-33.40245,25.96374,425,79.177,1
-33.40216,25.96382,426,79.21,1
-33.40186,25.96394,426,79.246,0
-33.40165,25.96405,426,79.271,0
-33.40138,25.96423,426,79.305,2
-33.40124,25.96433,427,79.324,2
-33.4011,25.96444,427,79.342,0
-33.40093,25.9646,427,79.366,0
-33.40066,25.96489,427,79.407,0
-33.40043,25.96514,427,79.441,0
-33.40015,25.96547,427,79.485,0
-33.39988,25.96579,427,79.527,-2
-33.39951,25.96621,426,79.584,-1
-33.39933,25.96641,426,79.611,-2
-33.39915,25.96659,425,79.637,-4
-33.39892,25.96677,424,79.668,-4
-33.39873,25.9669,423,79.692,-4
-33.39847,25.96703,422,79.724,-3
-33.39808,25.96719,421,79.77,-2
-33.39801,25.96722,421,79.778,2
-33.3979,25.96724,421,79.79,4
-33.39762,25.96732,422,79.822,5
-33.39737,25.96735,424,79.85,5
-33.39727,25.96736,425,79.861,7
